ticker,company,contract_id,issuer_id,issuer_cik,security_type,instrument_status,exchange,sector,industry,current_price,reference_52w_high,market_cap,avg_dollar_volume,return_1m_pct,return_3m_pct,return_6m_pct,return_12m_pct,drawdown_pct,historical_volatility_pct,trading_history_days,momentum_history_status,data_integrity_status,as_of,l2_status,l2_setup_score,l2_confidence_pct,l2_quality_prior_score,l2_room_to_target_score,setup_prior_growth,setup_pullback_geometry,setup_liquidity,setup_data_completeness,setup_model_version,l2_rules_hash
VINP,Vinci Compass Investments Ltd. - Class A Common Shares,nasdaqtrader:Q:VINP,NAMECLASS:VINCI COMPASS INVESTMENTS LTD,,common_equity,eligible,Q,,,9.34,13.39,,489333.89126984123,-3.6119711042311597,-7.064676616915433,-23.755102040816322,-8.7890625,30.246452576549665,23.053378368412268,277.0,full,usable,2026-08-19,rejected,68.0,100.0,,,73.0,92.0,0.0,100.0,2.2.0,c8f1bf1665a8c5dfb834c0571e7dd5f6b6e5ccd00eab00295338bd42cfde549b
VIPS,"Vipshop Holdings Limited American Depositary Shares, each representing two ordinary shares",nasdaqtrader:N:VIPS,SECURITY:VIPS:nasdaqtrader:N:VIPS,,adr,eligible,N,,,14.45,20.68,,34326694.70206349,-1.6337644656228778,2.4096385542168752,-17.191977077363894,-14.090368608799054,30.125725338491293,25.618075362368653,277.0,full,usable,2026-08-19,conditional,85.14,100.0,,,73.0,92.0,80.0,100.0,2.2.0,c8f1bf1665a8c5dfb834c0571e7dd5f6b6e5ccd00eab00295338bd42cfde549b
VIR,"Vir Biotechnology, Inc. - Common Stock",nasdaqtrader:Q:VIR,SECURITY:VIR:nasdaqtrader:Q:VIR,,common_equity,eligible,Q,,,9.77,11.09,,17109396.534761906,3.715498938428863,14.536928487690503,24.776500638569598,118.08035714285711,11.902614968440039,38.34873099720828,277.0,full,usable,2026-08-19,conditional,77.71,100.0,,,73.0,82.0,62.0,100.0,2.2.0,c8f1bf1665a8c5dfb834c0571e7dd5f6b6e5ccd00eab00295338bd42cfde549b
VIRC,Virco Manufacturing Corporation - Common Stock,nasdaqtrader:Q:VIRC,SECURITY:VIRC:nasdaqtrader:Q:VIRC,,common_equity,eligible,Q,,,5.9,8.82,,406860.61158730154,-1.0067114093959662,-0.5059021922428242,-6.050955414012737,-26.889714993804215,33.10657596371882,27.21636624757369,277.0,full,usable,2026-08-19,rejected,66.29,100.0,,,67.0,92.0,0.0,100.0,2.2.0,c8f1bf1665a8c5dfb834c0571e7dd5f6b6e5ccd00eab00295338bd42cfde549b
VIRT,"Virtu Financial, Inc. Class A Common Stock",nasdaqtrader:N:VIRT,NAMECLASS:VIRTU FINANCIAL INC,,common_equity,eligible,N,,,59.98,66.82,,73732938.56285714,4.131944444444446,10.745937961595263,52.38821138211382,44.669561022672454,10.236456150853035,45.77512628270276,277.0,full,usable,2026-08-19,conditional,79.29,100.0,,,65.0,82.0,80.0,100.0,2.2.0,c8f1bf1665a8c5dfb834c0571e7dd5f6b6e5ccd00eab00295338bd42cfde549b
VIS,Vanguard Industrials ETF,US:VIS,SECURITY:VIS:US:VIS,,etf,eligible,P,,,349.26,360.38,,29244656.167619046,1.3611167542153968,6.329345145675402,2.9566960469298076,20.650822163880058,3.0856318330650945,16.628700243292332,277.0,full,usable,2026-08-19,conditional,56.43,100.0,,,75.0,10.0,80.0,100.0,2.2.0,c8f1bf1665a8c5dfb834c0571e7dd5f6b6e5ccd00eab00295338bd42cfde549b
VISN,"Vistance Networks, Inc.  - Common Stock",nasdaqtrader:Q:VISN,SECURITY:VISN:nasdaqtrader:Q:VISN,,common_equity,eligible,Q,,,11.2,20.55,,78528144.18396826,-10.256410256410264,0.26857654431511335,-40.77207826546802,-28.616953473550033,45.49878345498784,71.8071300684364,277.0,full,usable,2026-08-19,conditional,84.5,100.0,,,67.0,95.0,80.0,100.0,2.2.0,c8f1bf1665a8c5dfb834c0571e7dd5f6b6e5ccd00eab00295338bd42cfde549b
VIST,"Vista Energy S.A.B. de C.V. American Depositary Shares, each representing one series A share, with no par value",nasdaqtrader:N:VIST,SECURITY:VIST:nasdaqtrader:N:VIST,,adr,eligible,N,,,68.42,79.25,,61339683.71285714,5.1806302843966145,-13.665615141955833,23.390441839495036,64.0767386091127,13.665615141955833,45.89527393947149,277.0,full,usable,2026-08-19,conditional,85.0,100.0,,,85.0,82.0,80.0,100.0,2.2.0,c8f1bf1665a8c5dfb834c0571e7dd5f6b6e5ccd00eab00295338bd42cfde549b
VITL,"Vital Farms, Inc. - Common Stock",nasdaqtrader:Q:VITL,SECURITY:VITL:nasdaqtrader:Q:VITL,,common_equity,eligible,Q,,,10.87,52.41,,23203727.74015873,-17.08619374523265,18.53871319520173,-60.429559519475795,-77.99595141700405,79.25968326655219,56.03767147786984,277.0,full,usable,2026-08-19,conditional,45.43,100.0,,,25.0,30.0,62.0,100.0,2.2.0,c8f1bf1665a8c5dfb834c0571e7dd5f6b6e5ccd00eab00295338bd42cfde549b
VIV,Telefonica Brasil S.A. American Depositary Shares (Each representing One Common Share),nasdaqtrader:N:VIV,SECURITY:VIV:nasdaqtrader:N:VIV,,adr,eligible,N,,,11.49,17.14,,17204015.326825395,-18.62606232294617,-16.314639475600877,-25.823111684958032,-8.006405124099281,32.96382730455076,33.844073650571175,277.0,full,usable,2026-08-19,conditional,81.29,100.0,,,73.0,92.0,62.0,100.0,2.2.0,c8f1bf1665a8c5dfb834c0571e7dd5f6b6e5ccd00eab00295338bd42cfde549b
